time,P_00,P_01,P_02,P_03,P_10,P_11,P_12,P_13,P_20,P_21,P_22,P_23,P_30,P_31,P_32,P_33
44.78,0.010153440000000753,-1.440900484490718e-19,-6.272306489775887e-19,2.8509240379605346e-20,-1.440900484490718e-19,0.010001638006606205,-0.0006608011022088707,3.0035103508875275e-05,-6.272306489775887e-19,-0.0006608011022088707,0.3802590134320101,-0.019363744400000903,2.8509240379605346e-20,3.0035103508875275e-05,-0.019363744400000903,0.001019180000000094
44.8,0.010153600000000753,-1.44808585863835e-19,-4.349835358782061e-19,1.8700488824327903e-20,-1.44808585863835e-19,0.010001041011844505,-0.0004582645959976051,1.97013708547302e-05,-4.349835358782061e-19,-0.0004582645959976051,0.38103401088000993,-0.0193841280000009,1.8700488824327903e-20,1.97013708547302e-05,-0.0193841280000009,0.0010192000000000942
44.82,0.010153760000000754,-1.446129145725131e-19,-5.616697084288495e-19,2.5119764846855175e-20,-1.446129145725131e-19,0.010001407155796792,-0.000591731228395984,2.646421746942196e-05,-5.616697084288495e-19,-0.000591731228395984,0.3818098236800101,-0.019404512000000904,2.5119764846855175e-20,2.646421746942196e-05,-0.019404512000000904,0.0010192200000000943
44.84,0.010153920000000755,-1.450798262532062e-19,-4.490502898579441e-19,1.9376474486772712e-20,-1.450798262532062e-19,0.01000107525420726,-0.00047308422662226227,2.0413536421813137e-05,-4.490502898579441e-19,-0.00047308422662226227,0.3825864518480102,-0.019424896400000908,1.9376474486772712e-20,2.0413536421813137e-05,-0.019424896400000908,0.0010192400000000944
44.86,0.010154080000000756,-1.4429631632777955e-19,-7.364299733519746e-19,3.393302149436957e-20,-1.4429631632777955e-19,0.010002060698919117,-0.0007758449605163058,3.574917463186328e-05,-7.364299733519746e-19,-0.0007758449605163058,0.3833638954000101,-0.019445281200000906,3.393302149436957e-20,3.574917463186328e-05,-0.019445281200000906,0.0010192600000000945
44.88,0.010154240000000756,-1.4382633804401796e-19,-8.775266161224163e-19,4.1048193409370134e-20,-1.4382633804401796e-19,0.010002715831241541,-0.0009244933360583159,4.3245162673107694e-05,-8.775266161224163e-19,-0.0009244933360583159,0.3841421543520102,-0.01946566640000091,4.1048193409370134e-20,4.3245162673107694e-05,-0.01946566640000091,0.0010192800000000946
44.9,0.010154400000000757,-1.442370047858396e-19,-8.227679358942662e-19,3.823465303220031e-20,-1.442370047858396e-19,0.010002443184915857,-0.0008668038779470979,4.028103682024394e-05,-8.227679358942662e-19,-0.0008668038779470979,0.3849212287200101,-0.01948605200000091,3.823465303220031e-20,4.028103682024394e-05,-0.01948605200000091,0.0010193000000000947
44.92,0.010154560000000758,-1.4468854813056601e-19,-7.5399186625294765e-19,3.471781833291608e-20,-1.4468854813056601e-19,0.01000212747420182,-0.0007943467958535198,3.657597513462395e-05,-7.5399186625294765e-19,-0.0007943467958535198,0.3857011185200102,-0.019506438000000913,3.471781833291608e-20,3.657597513462395e-05,-0.019506438000000913,0.0010193200000000948
44.94,0.010154720000000759,-1.4470585514219518e-19,-7.867093428585166e-19,3.633571828249421e-20,-1.4470585514219518e-19,0.010002269240889435,-0.0008288153675626574,3.828046784665516e-05,-7.867093428585166e-19,-0.0008288153675626574,0.38648182376801005,-0.019526824400000913,3.633571828249421e-20,3.828046784665516e-05,-0.019526824400000913,0.0010193400000000948
44.96,0.01015488000000076,-1.4324716114128592e-19,-1.1009266116179712e-18,5.2158701869783595e-20,-1.4324716114128592e-19,0.010003966006679113,-0.001159850080020925,5.4950324480346706e-05,-1.1009266116179712e-18,-0.001159850080020925,0.3872633444800102,-0.019547211200000917,5.2158701869783595e-20,5.4950324480346706e-05,-0.019547211200000917,0.001019360000000095
44.98,0.01015504000000076,-1.4344605738620506e-19,-1.094083086129975e-18,5.176102026071596e-20,-1.4344605738620506e-19,0.010003916465168216,-0.0011526402773863855,5.453135827385082e-05,-1.094083086129975e-18,-0.0011526402773863855,0.38804568067201006,-0.019567598400000916,5.176102026071596e-20,5.453135827385082e-05,-0.019567598400000916,0.001019380000000095
45.0,0.010155200000000761,-1.4292425219519224e-19,-1.2032899775878741e-18,5.721019127057069e-20,-1.4292425219519224e-19,0.01000462619826229,-0.0012676921077805392,6.0272178202382885e-05,-1.2032899775878741e-18,-0.0012676921077805392,0.3888288323600102,-0.01958798600000092,5.721019127057069e-20,6.0272178202382885e-05,-0.01958798600000092,0.0010194000000000951
45.02,0.010155360000000762,-1.4331330848043236e-19,-1.1674550247105879e-18,5.534917153388784e-20,-1.4331330848043236e-19,0.010004376319021652,-0.0012299392071569606,5.831155351792741e-05,-1.1674550247105879e-18,-0.0012299392071569606,0.3896127995600104,-0.019608374000000928,5.534917153388784e-20,5.831155351792741e-05,-0.019608374000000928,0.0010194200000000952
45.04,0.010155520000000763,-1.4382765224299647e-19,-1.109606213203866e-18,5.238503678100586e-20,-1.4382765224299647e-19,0.010003994446704393,-0.0011689942286750804,5.518877322172728e-05,-1.109606213203866e-18,-0.0011689942286750804,0.39039758228801025,-0.019628762400000926,5.238503678100586e-20,5.518877322172728e-05,-0.019628762400000926,0.0010194400000000953
45.06,0.010155680000000764,-1.4462164162419226e-19,-9.975684261540325e-19,4.670493423025434e-20,-1.4462164162419226e-19,0.010003317961658435,-0.0010509599883326284,4.920466190268659e-05,-9.975684261540325e-19,-0.0010509599883326284,0.3911831805600104,-0.01964915120000093,4.670493423025434e-20,4.920466190268659e-05,-0.01964915120000093,0.0010194600000000954
45.08,0.010155840000000764,-1.4424595208863878e-19,-1.092372201446622e-18,5.141528087618791e-20,-1.4424595208863878e-19,0.010003873758738164,-0.0011508378232391678,5.416711432826948e-05,-1.092372201446622e-18,-0.0011508378232391678,0.39196959439201023,-0.019669540400000927,5.141528087618791e-20,5.416711432826948e-05,-0.019669540400000927,0.0010194800000000955
45.1,0.010156000000000765,-1.4311523282665978e-19,-1.293697029626225e-18,6.145634155500347e-20,-1.4311523282665978e-19,0.010005224996021965,-0.0013629378993115775,6.474558968613509e-05,-1.293697029626225e-18,-0.0013629378993115775,0.3927568238000104,-0.01968993000000093,6.145634155500347e-20,6.474558968613509e-05,-0.01968993000000093,0.0010195000000000956
45.12,0.010156160000000766,-1.4400581840019705e-19,-1.1835966488381398e-18,5.588069169700578e-20,-1.4400581840019705e-19,0.010004446744790837,-0.0012469447585156427,5.887152154596795e-05,-1.1835966488381398e-18,-0.0012469447585156427,0.3935448688000103,-0.01971032000000093,5.588069169700578e-20,5.887152154596795e-05,-0.01971032000000093,0.0010195200000000957
45.14,0.010156320000000767,-1.4346042685853162e-19,-1.2901625735011837e-18,6.11566850694478e-20,-1.4346042685853162e-19,0.010005181326617244,-0.0013592142730714646,6.44298950748115e-05,-1.2901625735011837e-18,-0.0013592142730714646,0.3943337294080104,-0.019730710400000934,6.11566850694478e-20,6.44298950748115e-05,-0.019730710400000934,0.0010195400000000958
45.16,0.010156480000000767,-1.43283607406397e-19,-1.3382624017058584e-18,6.349984207530346e-20,-1.43283607406397e-19,0.010005527609747784,-0.0014098884860511975,6.689846183672236e-05,-1.3382624017058584e-18,-0.0014098884860511975,0.3951234056400103,-0.019751101200000933,6.349984207530346e-20,6.689846183672236e-05,-0.019751101200000933,0.001019560000000096
45.18,0.010156640000000768,-1.4263949447535307e-19,-1.446880691204655e-18,6.886052022232165e-20,-1.4263949447535307e-19,0.010006366196700566,-0.0015243202115063283,7.254605261359334e-05,-1.446880691204655e-18,-0.0015243202115063283,0.39591389751201045,-0.019771492400000937,6.886052022232165e-20,7.254605261359334e-05,-0.019771492400000937,0.001019580000000096
45.2,0.010156800000000769,-1.4306860511284445e-19,-1.4117581691311219e-18,6.703958356131068e-20,-1.4306860511284445e-19,0.010006074119330485,-0.0014873178721972117,7.062765631932744e-05,-1.4117581691311219e-18,-0.0014873178721972117,0.39670520504001056,-0.019791884000000943,6.703958356131068e-20,7.062765631932744e-05,-0.019791884000000943,0.0010196000000000961
45.22,0.01015696000000077,-1.3873674730639173e-19,-1.92054834060819e-18,9.233133095183837e-20,-1.3873674730639173e-19,0.010010797825548895,-0.002023339360708849,9.72730611312441e-05,-1.92054834060819e-18,-0.002023339360708849,0.39749732824001044,-0.01981227600000094,9.233133095183837e-20,9.72730611312441e-05,-0.01981227600000094,0.0010196200000000962
45.24,0.01015712000000077,-1.388318582252184e-19,-1.9279679355865996e-18,9.260882522306215e-20,-1.388318582252184e-19,0.010010857624131609,-0.0020311560650546397,9.756540736875691e-05,-1.9279679355865996e-18,-0.0020311560650546397,0.3982902671280106,-0.019832668400000947,9.260882522306215e-20,9.756540736875691e-05,-0.019832668400000947,0.0010196400000000963
45.26,0.010157280000000771,-1.3878660981596405e-19,-1.9490700252150043e-18,9.35664115497995e-20,-1.3878660981596405e-19,0.010011065294312838,-0.00205338757448118,9.85742453475764e-05,-1.9490700252150043e-18,-0.00205338757448118,0.39908402172001045,-0.019853061200000945,9.35664115497995e-20,9.85742453475764e-05,-0.019853061200000945,0.0010196600000000964
45.28,0.010157440000000772,-1.3834488082401525e-19,-2.007852991513542e-18,9.639475632452706e-20,-1.3834488082401525e-19,0.01001169066539321,-0.002115316705311278,0.00010155396795458417,-2.007852991513542e-18,-0.002115316705311278,0.3998785920320106,-0.01987345440000095,9.639475632452706e-20,0.00010155396795458417,-0.01987345440000095,0.0010196800000000965
45.3,0.010157600000000773,-1.401675360660863e-19,-1.8449421231915862e-18,8.821061551036268e-20,-1.401675360660863e-19,0.010009930458536495,-0.0019436865696914238,9.29317979770044e-05,-1.8449421231915862e-18,-0.0019436865696914238,0.40067397808001043,-0.01989384800000095,8.821061551036268e-20,9.29317979770044e-05,-0.01989384800000095,0.0010197000000000966
45.32,0.010157760000000774,-1.423908396405578e-19,-1.6189458107199954e-18,7.691330505720826e-20,-1.423908396405578e-19,0.010007748159965866,-0.0017055945494436956,8.102983621603346e-05,-1.6189458107199954e-18,-0.0017055945494436956,0.4014701798800106,-0.019914242000000953,7.691330505720826e-20,8.102983621603346e-05,-0.019914242000000953,0.0010197200000000967
45.34,0.010157920000000775,-1.4387220747144284e-19,-1.455454662719271e-18,6.873541607596483e-20,-1.4387220747144284e-19,0.010006347506804191,-0.0015333530765877785,7.241425268012667e-05,-1.455454662719271e-18,-0.0015333530765877785,0.40226719744801076,-0.019934636400000958,6.873541607596483e-20,7.241425268012667e-05,-0.019934636400000958,0.0010197400000000968
45.36,0.010158080000000775,-1.455081168015326e-19,-1.2468379827718964e-18,5.833944742204677e-20,-1.455081168015326e-19,0.010004784040818913,-0.0013135708764145434,6.1461874067513e-05,-1.2468379827718964e-18,-0.0013135708764145434,0.4030650308000106,-0.019955031200000955,5.833944742204677e-20,6.1461874067513e-05,-0.019955031200000955,0.001019760000000097
45.38,0.010158240000000776,-1.4492296912792384e-19,-1.3564788210912254e-18,6.370449197246723e-20,-1.4492296912792384e-19,0.010005560506593195,-0.001429079879245663,6.711406494513737e-05,-1.3564788210912254e-18,-0.001429079879245663,0.4038636799520107,-0.01997542640000096,6.370449197246723e-20,6.711406494513737e-05,-0.01997542640000096,0.001019780000000097
45.4,0.010158400000000777,-1.4518478227341902e-19,-1.3421125009621515e-18,6.293166905142226e-20,-1.4518478227341902e-19,0.010005444680761982,-0.0014139446491808504,6.629987922434834e-05,-1.3421125009621515e-18,-0.0014139446491808504,0.40466314492001054,-0.019995822000000957,6.293166905142226e-20,6.629987922434834e-05,-0.019995822000000957,0.001019800000000097
45.42,0.010158560000000778,-1.453860242952701e-19,-1.3362806666301091e-18,6.25816501437211e-20,-1.453860242952701e-19,0.010005392667924173,-0.00140780068513701,6.593112670822067e-05,-1.3362806666301091e-18,-0.00140780068513701,0.4054634257200107,-0.020016218000000963,6.25816501437211e-20,6.593112670822067e-05,-0.020016218000000963,0.0010198200000000972
45.44,0.010158720000000778,-1.4484151524532147e-19,-1.434406295109249e-18,6.735924117421293e-20,-1.4484151524532147e-19,0.010006126320026402,-0.0015111781644735953,7.09644225524182e-05,-1.434406295109249e-18,-0.0015111781644735953,0.4062645223680105,-0.02003661440000096,6.735924117421293e-20,7.09644225524182e-05,-0.02003661440000096,0.0010198400000000973
45.46,0.01015888000000078,-1.4178379356447745e-19,-1.816997356649479e-18,8.614333069913796e-20,-1.4178379356447745e-19,0.010009507696182434,-0.0019142461516217799,9.075386855970998e-05,-1.816997356649479e-18,-0.0019142461516217799,0.40706643488001065,-0.020057011200000967,8.614333069913796e-20,9.075386855970998e-05,-0.020057011200000967,0.0010198600000000974
45.48,0.01015904000000078,-1.3896256999927865e-19,-2.11157104226119e-18,1.00558495280191e-19,-1.3896256999927865e-19,0.010012639916440644,-0.002224585922886534,0.00010594055731481015,-2.11157104226119e-18,-0.002224585922886534,0.4078691632720105,-0.020077408400000964,1.00558495280191e-19,0.00010594055731481015,-0.020077408400000964,0.0010198800000000975
45.5,0.01015920000000078,-1.4142027446726634e-19,-1.890185723102122e-18,8.95725920047443e-20,-1.4142027446726634e-19,0.010010210671441222,-0.0019913516841712606,9.436666977438383e-05,-1.890185723102122e-18,-0.0019913516841712606,0.4086727075600107,-0.02009780600000097,8.95725920047443e-20,9.436666977438383e-05,-0.02009780600000097,0.0010199000000000976
45.52,0.010159360000000782,-1.4271512835749606e-19,-1.7706908177182333e-18,8.361380282917904e-20,-1.4271512835749606e-19,0.010009006514764156,-0.001865461207813432,8.808895604744428e-05,-1.7706908177182333e-18,-0.001865461207813432,0.40947706776001086,-0.020118204000000976,8.361380282917904e-20,8.808895604744428e-05,-0.020118204000000976,0.0010199200000000977
45.54,0.010159520000000782,-1.429266057085197e-19,-1.7658026571221025e-18,8.329179544687179e-20,-1.429266057085197e-19,0.010008943718784915,-0.001860311424532015,8.77497142812856e-05,-1.7658026571221025e-18,-0.001860311424532015,0.4102822438880107,-0.020138602400000972,8.329179544687179e-20,8.77497142812856e-05,-0.020138602400000972,0.0010199400000000978
45.56,0.010159680000000783,-1.4371703301456977e-19,-1.6955198990180775e-18,7.976368004981064e-20,-1.4371703301456977e-19,0.010008270986462434,-0.0017862670134415762,8.40327681357196e-05,-1.6955198990180775e-18,-0.0017862670134415762,0.4110882359600109,-0.020159001200000977,7.976368004981064e-20,8.40327681357196e-05,-0.020159001200000977,0.0010199600000000979
45.58,0.010159840000000784,-1.4723140206471424e-19,-1.251249703462413e-18,5.792069091655162e-20,-1.4723140206471424e-19,0.010004728522391699,-0.0013182187199146708,6.1020705000217935e-05,-1.251249703462413e-18,-0.0013182187199146708,0.4118950439920107,-0.020179400400000973,5.792069091655162e-20,6.1020705000217935e-05,-0.020179400400000973,0.001019980000000098
45.6,0.010160000000000785,-1.469037050784606e-19,-1.3252851077457484e-18,6.148755691221742e-20,-1.469037050784606e-19,0.010005233758279103,-0.0013962166252030257,6.47784757424629e-05,-1.3252851077457484e-18,-0.0013962166252030257,0.4127026680000108,-0.02019980000000098,6.148755691221742e-20,6.47784757424629e-05,-0.02019980000000098,0.001020000000000098
45.62,0.010160160000000786,-1.4743125040308114e-19,-1.2697228237266555e-18,5.871057979772768e-20,-1.4743125040308114e-19,0.010004837977829691,-0.0013376805530565085,6.185287008040732e-05,-1.2697228237266555e-18,-0.0013376805530565085,0.4135111080000107,-0.020220200000000976,5.871057979772768e-20,6.185287008040732e-05,-0.020220200000000976,0.0010200200000000982
45.64,0.010160320000000786,-1.4681159620723974e-19,-1.3851292801859875e-18,6.429094286850457e-20,-1.4681159620723974e-19,0.01000565079697408,-0.0014592637597359887,6.773190369253365e-05,-1.3851292801859875e-18,-0.0014592637597359887,0.4143203640080108,-0.02024060040000098,6.429094286850457e-20,6.773190369253365e-05,-0.02024060040000098,0.0010200400000000983
45.66,0.010160480000000787,-1.469277340182708e-19,-1.3914836319497082e-18,6.453831186152596e-20,-1.469277340182708e-19,0.010005688443269486,-0.0014659582072349014,6.799251229561655e-05,-1.3914836319497082e-18,-0.0014659582072349014,0.4151304360400107,-0.02026100120000098,6.453831186152596e-20,6.799251229561655e-05,-0.02026100120000098,0.0010200600000000984
45.68,0.010160640000000788,-1.4646198196371524e-19,-1.4777189372465322e-18,6.868010182035161e-20,-1.4646198196371524e-19,0.010006339123167715,-0.0015568089730295046,7.235597791128901e-05,-1.4777189372465322e-18,-0.0015568089730295046,0.41594132411201085,-0.020281402400000984,6.868010182035161e-20,7.235597791128901e-05,-0.020281402400000984,0.0010200800000000985
45.7,0.010160800000000789,-1.4681913246167125e-19,-1.4513835037934713e-18,6.733031867443865e-20,-1.4681913246167125e-19,0.010006122857366469,-0.0015290640222983857,7.093395207116762e-05,-1.4513835037934713e-18,-0.0015290640222983857,0.416753028240011,-0.02030180400000099,6.733031867443865e-20,7.093395207116762e-05,-0.02030180400000099,0.0010201000000000986
45.72,0.01016096000000079,-1.4687791521057917e-19,-1.465373336371761e-18,6.794562425519104e-20,-1.4687791521057917e-19,0.010006220928464664,-0.001543802614557103,7.158218985517773e-05,-1.465373336371761e-18,-0.001543802614557103,0.41756554844001087,-0.020322206000000988,6.794562425519104e-20,7.158218985517773e-05,-0.020322206000000988,0.0010201200000000987
